stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
4551,智伸科技股份有限公司,智伸科,10,新北市汐止區新台五路一段102號16樓,六方精機股份有限公司,林慈青,林慈青,總經理,1987-02-18,2015-08-10,115222498,0,0,每年,董事會,勤業眾信聯合會計師事務所,薛峻泯,郭乃華,http://www.global.com.tw
4552,力達控股有限公司,力達-KY,11,台北市大安區忠孝東路四段270號17樓,吳建能,陳乙平,陳乙平,總經理,2012-05-11,2016-07-20,116000000,0,0,每年,股東會,安侯建業聯合會計師事務所,吳政諺,陳奕任,www.lidaholdings.com
4555,台灣氣立股份有限公司,氣立,11,新北市泰山區貴鳳街21 號,游平政,游平政,蘇志安,財務主管,1986-11-19,2015-10-27,69984037,0,0,每年,董事會,勤業眾信聯合會計師事務所,虞成全,陳招美,https://www.chelic.com/
4557,永新控股股份有限公司,永新-KY,10,嘉義市吳鳳北路381號5樓,紀經得,許耀仁,張原智,財務長,2011-02-14,2015-10-12,47971840,0,0,每年,股東會,資誠聯合會計師事務所,林瑟凱,梁益彰,www.yusin.com
4560,強信機械科技股份有限公司,強信-KY,11,桃園市龜山區建國東路89號,綦秉信,綦秉信,綦秉信,總經理,2014-10-31,2017-05-26,68097240,0,0,每年,股東會,勤業眾信聯合會計師事務所,莊文源,楊清鎮,https://www.strongh.tw
4562,穎漢科技股份有限公司,穎漢,11,台南市安南區科技一路50號,胡炳昆,胡峻嘉,黃國章,財務長,2008-01-24,2017-08-21,87546000,0,0,每年,股東會,勤業眾信聯合會計師事務所,吳長駿,廖鴻儒,http://www.ylm.com.tw
4564,元翎精密工業股份有限公司,元翎,11,雲林縣虎尾鎮科虎三路18號,王德鑫,王德鑫,莊惠萍,財務運籌處協理,1988-07-11,2019-03-07,232788303,0,0,每年,董事會,勤業眾信聯合會計師事務所,吳麗冬,蔣淑菁,http://www.twmosa.com/
4566,時碩工業股份有限公司,時碩工業,11,新北市汐止區新台五路一段94號15樓,劉祖英,黃亞興,林宜正,特別助理,2008-11-07,2018-02-05,109720798,0,0,每年,董事會,安永聯合會計師事務所,鄭清標,傅文芳,https://www.globaltekww.com
4569,六方科技股份有限公司,六方科-KY,10,臺北市信義區基隆路2段189號4樓之2,盧經緯,葛仲林,王威能,財務長暨公司治理主管,2020-01-20,2023-07-31,31000000,0,0,每年,董事會,安侯建業聯合會計師事務所,王怡文,郭冠纓,www.sixxontech.com
4571,鈞興機電國際股份有限公司,鈞興-KY,11,台北市大安區信義路三段106號4樓之3,國興環球有限公司(代表人：高國興),杜春輝,杜春輝,總經理,2014-04-30,2019-09-17,53017115,0,0,每年,股東會,勤業眾信聯合會計師事務所,蔡侑玲,陳俊宏,http://www.khgears.com/ft/index.php
4572,駐龍精密機械股份有限公司,駐龍,11,高雄市仁武區八德二路166號,王昆生,陳玄益,李汶育,財務主管,1990-08-08,2019-09-10,39000000,0,0,每年,董事會,資誠聯合會計師事務所,王駿凱,廖阿甚,http://www.drewloong.com.tw
4576,大銀微系統股份有限公司,大銀微系統,11,台中市南屯區春社里精科中路6號,卓秀瑜,絲國一,蔡弘毅,經理,1997-04-01,2019-09-04,119801848,0,0,每年,董事會,勤業眾信聯合會計師事務所,蘇定堅,顏曉芳,http://www.hiwinmikro.tw
4581,World Known MFG(Cayman)Limited,光隆精密-KY,10,台中市大雅區雅潭路三段470號,呂皇甫,黃雨亭,邱柏凱,業務經理,2015-11-19,2020-03-09,33899000,0,0,每年,股東會,安侯建業聯合會計師事務所,陳燕慧,郭士華,www.wkgroup.com
4583,台灣精銳科技股份有限公司,台灣精銳,11,台中市西屯區科園三路 10 號,張重興,郭崇哲,郭崇哲,總經理,1999-10-26,2022-05-09,80171351,0,0,每年,董事會,安侯建業聯合會計師事務所,張字信,陳燕慧,https://www.apexdyna.com
4588,玖鼎電力資訊股份有限公司,玖鼎電力,14,新竹科學園區新竹縣寶山鄉工業東九路3-2號4樓,陳展鵠,曾文良,曾文良,總經理,2005-06-15,2024-01-29,42985000,0,0,每年,股東會,資誠聯合會計師事務所,江采燕,謝智政,www.archmeter.com
4720,德淵企業股份有限公司,德淵,3,新北市五股區五權六路9號,蕭向志,蕭向志,高志文,財務長,1976-06-28,2015-06-24,114516037,0,0,每年,董事會,勤業眾信聯合會計師事務所,蔡侑玲,簡明彥,http://www.texyear.com
4722,國精化學股份有限公司,國精化,3,高雄市永安區維新里永工五路2號,蔡有涼,王海城,何印唐,協理,1978-11-25,2012-08-15,100311159,0,0,每年,董事會,資誠聯合會計師事務所,徐惠榆,葉芳婷,www.qualipoly.com.tw
4736,泰博科技股份有限公司,泰博,19,新北市五股區五工二路127號6樓,陳朝旺,陳朝旺,陳朝旺,總經理,1998-05-11,2023-12-22,95374469,0,0,每年,董事會,勤業眾信會計師事務所,翁博仁,郭乃華,http://www.taidoc.com.tw
4737,華廣生技股份有限公司,華廣,19,台中市南區大慶街二段100號,黃椿木,黃椿木,黃椿木,董事長,2003-04-14,2010-12-23,61073194,0,0,每年,董事會,安侯建業聯合會計師事務所,陳燕慧,郭士華,www.bionime.com
4739,康普材料科技股份有限公司,康普,3,新竹縣湖口鄉文化路11號,何基丞,何柏樟,陸柏儒,財會處長,1992-06-16,2017-09-08,119029269,3150000,0,每季,董事會,安侯建業聯合會計師事務所,陳蓓琪,許明芳,http://www.coremaxcorp.com
4746,台耀化學股份有限公司,台耀,19,桃園市蘆竹區坑口里和平街36號,程正禹,程正禹,羅玉貞,資深副總經理,1995-12-29,2011-03-01,120255963,0,0,每年,股東會,資誠聯合會計師事務所,鄧聖偉,顏裕芳,www.formosalab.com
4755,三福化工股份有限公司,三福化,3,(10405)台北市中山北路二段21號5樓,巫信弘,蘇天寶,羅主誠,財務協理,2003-03-17,2013-11-27,100706000,0,0,每季,董事會,勤業眾信聯合會計師事務所,葉淑娟,黃國寧,www.sfchem.com.tw
4763,濟南大自然新材料股份有限公司,材料-KY,3,台北市信義區光復南路419巷18號6樓,王克璋,王克璋,陳界瑞,財務主管,2014-09-25,2015-11-09,98914667,0,0,每半會計年度,股東會,勤業眾信聯合會計師事務所,黃堯麟,周仕杰,www.acetekgroup.com
4764,雙鍵化工股份有限公司,雙鍵,3,新北市中和區中正路959號4樓,蔡茂德,陳仲平,陳仲平,總經理,1994-02-17,2018-01-04,85542062,0,0,每半會計年度,董事會,勤業眾信聯合會計師事務所,陳致源,黃堯麟,http://www.dbc.com.tw/
4766,南寶樹脂化學工廠股份有限公司,南寶,3,台南市西港區中山路519號,吳政賢,許明現,林昆縉,財務管理總處協理,1963-10-02,2018-11-28,120570780,0,0,每季,董事會,勤業眾信聯合會計師事務所,楊朝欽,李季珍,http://www.nanpao.com.tw
4770,上品綜合工業股份有限公司,上品,3,彰化縣線西鄉線工南二路20號,侯嘉生,侯嘉生,李遠忠,營運執行長,1981-10-19,2021-12-22,79976000,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳文香,劉書琳,https://www.alliedsupreme.com
4771,望隼科技股份有限公司,望隼,19,苗栗縣竹南鎮公義里友義路66號3樓,黃修權,石安,李幸娟,財務長,2012-05-10,2024-03-18,58014700,0,0,每年,股東會,勤業眾信聯合會計師事務所,陳秀雯,黃堯麟,https://www.vizionfocus.com/
4807,日成控股股份有限公司,日成-KY,31,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",帕查拉蓬 拍奔順通(Phacharapon ),林如茵,林如茵,總經理,2014-10-06,2017-06-26,38396032,0,0,每年,股東會,安侯建業聯合會計師事務所,吳佳翰會計師,趙敏如會計師,http://www.regaljewelrygroup.com
4904,遠傳電信股份有限公司,遠傳,15,台北市瑞光路468號5樓,徐旭東,井琪,賴晴風,資深協理,1997-04-11,2005-08-24,3605705357,93440600,0,每年,股東會,勤業眾信聯合會計師事務所,趙永祥,邵志明,www.fareastone.com.tw
4906,正文科技股份有限公司,正文,15,新竹縣湖口鄉新竹工業區中華路15-1號,陳鴻文,李榮昌,楊正任,執行董事,1988-06-29,2003-06-30,427741604,0,0,每年,股東會,勤業眾信聯合會計師事務所,方涵妮,楊靜婷,www.gemteks.com
4912,聯德控股股份有限公司,聯德控股-KY,13,台北市南港區園區街3號12樓之3,徐&#21843;峰,余 火甘 木發,黃群翔,集團財務總監,2009-09-29,2015-05-21,62193427,0,0,每季,董事會,勤業眾信聯合會計師事務所,郭乃華,薛峻泯,http://www.lemtech.com
4915,致伸科技股份有限公司,致伸,13,台北市內湖區瑞光路669號,潘永中,潘永中,蕭英怡,財務暨資訊總經理,2006-03-20,2012-10-05,467402824,0,0,每年,股東會,安侯建業聯合會計師事務所,洪士剛,傅泓文,www.primax.com.tw
4916,事欣科技股份有限公司,事欣科,12,320桃園市中壢區健行路169號4樓,廖文嘉,嚴聰前,吳秀碧,財務長,2001-12-27,2013-11-21,105033884,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳培德,陳俊宏,Http://www.parpro.com
4919,新唐科技股份有限公司,新唐,1,新竹科學園區研新三路4號,蘇源茂,楊欣龍,賴秀芬,副總經理,2008-04-09,2010-09-27,419765268,0,0,每年,董事會,勤業眾信會計師事務所,洪國田,劉書琳,www.nuvoton.com
4927,泰鼎國際股份有限公司,泰鼎-KY,13,台北市松山區敦化北路205號5樓503室,王樹木,王樹木,吳森田,副總經理,2009-10-28,2015-09-08,219937988,0,0,每年,董事會,安侯建業聯合會計師事務所,趙敏如,張純怡,http://www.apex-intl.com.tw
4930,燦星網通股份有限公司,燦星網,20,台北市內湖區堤頂大道一段333號6樓,林技典,,暫缺,暫缺,2009-11-11,2010-06-21,80000000,0,0,每年,董事會,資誠聯合會計師事務所,王菘澤,林一帆,http://www.starcomgistic.com
4934,太極能源科技股份有限公司,太極,2,桃園市中壢區復興里中壢工業區自強一路5號,謝明凱,陳怡光,謝明凱,特助,2007-05-14,2011-08-16,225000000,14023475,0,每年,董事會,勤業眾信聯合會計師事務所,李麗凰,蔡宗遠,http//www.tainergy.com
4935,茂林光電科技(開曼)股份有限公司,茂林-KY,2,桃園市中壢區民權路三段1149號,李滿祥,蔡宗霖,蔡宗霖,總經理,2000-07-28,2011-07-28,128864091,0,0,每年,股東會,勤業眾信聯合會計師事務所,陳招美,陳薔旬,http://www.glthome.com.tw/
4938,和碩聯合科技股份有限公司,和碩,12,台北市北投區立功街76號5樓,童子賢,鄭光志/鄧國彥,謝如蕙,財務長,2007-06-27,2010-06-24,2663157603,0,0,每年,董事會,安侯建業聯合會計師事務所,池世欽,陳俊光,www.pegatroncorp.com
4942,嘉彰股份有限公司,嘉彰,2,桃園市蘆竹區南山路二段205巷45號,宋貴修,陳之軒,鄭力銓,財務長,1985-09-09,2011-06-27,142367613,0,0,每年,董事會,勤業眾信聯合會計師事務所,陳致源,周仕杰,http://www.chiachang.com
4943,開曼康而富控股股份有限公司,康控-KY,13,23674新北市土城區承天路35號2樓,呂朝勝,李國基,戴暐倫,經理,2009-09-01,2016-11-11,121694353,42655676,0,每年,董事會,信永中和聯合會計師事務所,陳光慧,郭鎮宇,www.concraft.com.tw
4949,有成精密股份有限公司,有成精密,2,新竹市公道五路二段180 號4樓,陳思銘,陳思銘,徐龍耀,副總經理,2003-11-05,2024-05-09,67024043,0,0,每年,董事會,資誠聯合會計師事務所,林瑟凱,文雅芳,http://www.wwpt.com.tw/
4952,凌通科技股份有限公司,凌通,1,新竹市科學園區工業東四路19號,黃洲杰,賈懿行,劉淑勤,行政管理中心資深處長,2004-03-30,2011-11-01,108815816,0,0,每年,股東會,勤業眾信聯合會計師事務所,葉東煇,張雅芸,http://www.generalplus.com
4956,光鋐科技股份有限公司,光鋐,2,台南市新市區看西路7號,許明森,許明森,許明森,董事長,2006-06-12,2011-10-24,100408236,0,0,每年,股東會,勤業眾信聯合會計師事務所,王騰葦,廖鴻儒,www.epileds.com.tw
4958,臻鼎科技控股股份有限公司,臻鼎-KY,13,桃園市大園區三石里三和路28巷6號,沈慶芳,簡禎富,凌惇,資深經理,2006-06-05,2011-12-26,956652509,0,0,每年,董事會,資誠聯合會計師事務所,徐聖忠,徐潔如,www.zdtco.com
4960,誠美材料科技股份有限公司,誠美材,2,74148台南市善化區木柵港西路13號,宋妍儀,尚待董事會委任,林佩儀,經管處長,2005-05-17,2011-10-24,571705388,0,0,每半會計年度,董事會,資誠聯合會計師事務所,吳建志,廖阿甚,www.cmmt.com.tw
4961,天鈺科技股份有限公司,天鈺,1,(30078)新竹科學園區新竹市篤行路6-8號3樓,林永杰,邱淑慧,陳志豪,處長,1995-07-04,2018-10-17,121254453,0,0,每年,董事會,安侯建業聯合會計師事務所,蕭佩如,李&#16689;儀,https://www.fitipower.com
4967,十銓科技股份有限公司,十銓,1,(235)新北巿中和區建一路166號3樓,夏澹寧,陳慶文,夏紹安,副總經理,1997-04-09,2019-01-14,84963288,0,0,每年,董事會,資誠聯合會計師事務所,葉翠苗,于智帆,WWW.TEAMGROUPINC.COM
4968,立積電子股份有限公司,立積,1,台北市114內湖區堤頂大道二段407巷20弄1號3樓,馬代駿,王是琦,鄧維康,資深副總,2004-01-07,2015-11-13,91897091,0,0,每年,股東會,勤業眾信聯合會計師事務所,方蘇立,&#28201;智源,https://www.richwave.com.tw
4976,佳凌科技股份有限公司,佳凌,2,台中市潭子區建國路24號,劉嘉彬,江昭德,柯卉蓁,副總經理,2002-12-26,2012-11-20,141408000,0,0,每年,董事會,國富浩華聯合會計師事務所,邵朝彬,黃千真,http://www.calin.com.tw
4977,眾達科技股份有限公司,眾達-KY,15,"4F.,Harbour Place,103 S Church St.,PO Box 10240,Grand Cayman",陳靖仁,莊敏男,莊敏男,總經理,2007-10-16,2013-11-20,80189841,0,0,每年,董事會,安永聯合會計師事務所,許新民,余倩如,www.pcltech.com
4989,李長榮科技股份有限公司,榮科,13,台北市松山區八德路四段83號5樓,陳銘樹,劉家和,劉家和,總經理,1997-01-16,2018-06-28,137776500,0,0,每季,股東會,勤業眾信聯合會計師事務所,郭文吉,劉建良,https://lcyt.lcycic.com/
4994,傳奇網路遊戲股份有限公司,傳奇,18,台北市信義區市民大道六段288號7樓,張峰旗,張峰旗,周秋美,營運副總,2002-01-09,2013-12-25,66383400,0,0,每年,股東會,資誠聯合會計師事務所,李秀玲,黃金連,www.x-legend.tw
4999,鑫禾科技股份有限公司,鑫禾,13,(221)新北市汐止區康寧街169巷27-1號,蘇丁鴻,蘇丁鴻,黃銘鋒,內部稽核主管,2002-01-18,2013-06-03,74417200,0,0,每年,董事會,安侯建業聯合會計師事務所,簡思娟,區耀軍,www.sinher.com.tw
5007,三星科技股份有限公司,三星,5,台南市歸仁區南興里中山路三段355-6號1F,柯吉源,陳信志,許春宵,經理,1965-07-02,2011-09-16,294940154,0,0,每年,董事會,安永聯合會計師事務所,洪國森,陳政初,www.sanshing.com.tw
5203,訊連科技股份有限公司,訊連,18,新北市新店區民權路100號15樓,黃肇雄,古媄君;林昭宏,蔡明鋒,特別助理,1990-08-08,2004-09-27,79074300,0,0,每年,股東會,資誠聯合會計師事務所,黃金連,賴宗羲,www.cyberlink.com
5215,科嘉(開曼)股份有限公司,科嘉-KY,12,新北市中和區連城路168號8樓,林志峰,何和和,林志峰,董事長,2009-08-17,2011-12-26,64337500,0,0,每年,董事會,勤業眾信聯合會計師事務所,廖婉怡,張耿禧,http://www.koja.com.tw
5222,全訊科技股份有限公司,全訊,1,74145南部科學園區台南市新市區大順七路90號,張全生,張全生、吳昌崙、張景學,盧豐智,副總經理,1998-06-17,2021-10-25,81515426,0,0,每年,董事會,資誠聯合會計師事務所,葉芳婷,徐惠榆,http://www.transcominc.com.tw/Chinese/index.php
5225,東科控股股份有限公司,東科-KY,14,"P.O.Box 32052, Grand  Cayman KY1-1208, Cayman Islands",東科聲學股份有限公司,白錦蒼,張柏照,副總經理,2011-02-01,2012-11-05,78416677,0,0,每年,董事會,安永聯合會計師事務所,劉榮進,黃子評,https://eastech.com
5234,達興材料股份有限公司,達興材料,2,臺中市西屯區科園一路15號,林正一,郭宗鑫,郭宗鑫,總經理,2006-07-12,2012-07-16,102715911,0,0,每年,董事會,安侯建業聯合會計師事務所,吳俊源,呂倩慧,http://www.daxinmat.com
5243,乙盛精密工業股份有限公司,乙盛-KY,2,新北市土城區中央路四段2號12樓之3,蔡嘉祥,黃薰鋒,林猷清,財務長,2008-06-17,2013-11-25,168528915,0,0,每年,股東會,勤業眾信聯合會計師事務所,彭詩玄,吳恪昌,www.eson.tw
5244,弘凱光電股份有限公司,弘凱,2,桃園市桃園區汴洲里春日路1492之1號7樓,黃建中,曾智宏,曾智宏,總經理,2005-08-24,2022-01-19,68237552,0,0,每年,股東會,安永聯合會計師事務所,林孟賢,謝勝安,www.brightek.com
5258,虹堡科技股份有限公司,虹堡,12,(23143)新北市新店區北新路3段207-5號6樓,辛華熙,林鴻鈞,黃佳華,營運長,1993-04-20,2016-12-30,110364894,0,0,每年,股東會,資誠聯合會計師事務所,葉翠苗,于智帆,http://www.castlestech.com
5269,祥碩科技股份有限公司,祥碩,1,新北市新店區民權路115號6樓,徐世昌,林哲偉,林哲偉,總經理,2004-03-24,2012-12-12,74662245,0,0,每年,董事會,資誠聯合會計師事務所,張淑瓊,游淑芬,https://www.asmedia.com.tw/zh-Hant
